age, workclass, education-num, marital-status, occupation, relationship, race, sex, hours-per-week, native-country,earns
57,6,6,4,4,5,1,1,64,11,0
22,6,11,1,10,1,0,1,52,11,0
48,2,15,0,3,2,1,1,48,11,1
27,0,10,0,6,2,0,1,40,11,0
18,4,8,1,12,0,1,1,50,11,0
41,4,12,0,6,2,1,1,60,11,1
33,6,13,1,1,0,1,1,40,11,0
51,6,9,5,5,5,1,1,50,11,0
33,3,14,1,3,5,1,0,45,11,0
25,6,13,1,4,5,1,0,32,11,0
55,4,9,0,6,2,1,1,55,11,0
29,6,7,4,10,5,1,0,70,11,0
41,6,13,0,0,2,1,1,50,11,1
29,3,14,1,3,5,1,0,50,11,0
39,4,10,0,6,2,4,1,50,11,1
35,6,10,0,1,2,1,1,48,11,1
20,6,10,1,9,5,1,0,40,11,0
41,6,11,4,2,5,1,0,40,11,0
26,2,13,1,0,0,1,1,80,11,0
44,6,9,4,6,5,1,1,45,11,0
32,6,9,0,6,2,1,1,55,11,0
35,6,9,4,3,5,1,1,40,11,0
59,0,4,0,6,2,1,1,38,11,0
61,0,10,4,6,5,1,1,40,39,0
20,6,9,1,5,0,1,1,43,11,0
58,6,8,4,11,3,0,1,45,11,1
48,4,7,0,6,2,1,1,55,11,0
26,6,13,1,4,5,2,0,40,11,0
28,0,10,0,10,2,1,1,40,11,0
48,6,13,0,6,2,1,1,40,11,1
45,6,9,0,3,2,1,1,45,11,1
18,6,9,1,9,0,1,1,40,11,0
23,6,9,1,6,0,1,1,40,11,0
31,6,10,1,0,5,1,0,40,11,1
35,6,12,4,4,3,1,0,32,11,0
22,4,9,1,9,5,1,1,40,11,0
32,4,9,1,6,0,1,1,60,11,0
69,6,9,2,4,3,1,0,20,11,0
39,6,10,0,0,4,1,0,43,11,1
22,6,13,1,4,0,1,0,40,11,0
52,6,14,0,0,2,1,1,36,11,0
44,6,14,0,0,2,1,1,48,11,0
22,6,12,1,10,0,1,0,40,11,0
49,6,12,0,1,2,1,1,45,11,1
51,6,9,0,1,2,1,1,50,11,1
27,6,14,1,3,5,2,1,20,35,0
34,6,13,0,1,2,1,1,40,11,1
20,6,10,1,4,0,1,0,12,11,0
22,6,13,1,2,5,2,1,40,13,0
68,6,7,2,5,5,0,0,35,11,0
31,6,9,0,11,2,1,1,73,11,0
22,6,9,1,10,5,1,1,30,11,0
28,6,9,1,4,0,4,0,40,11,0
46,6,10,0,1,2,0,1,60,11,1
49,6,9,0,0,2,1,1,40,11,0
40,6,14,0,3,2,1,1,55,11,0
54,3,9,0,6,2,1,1,40,31,0
24,6,5,1,6,1,3,1,58,25,0
27,6,12,1,0,5,1,0,40,11,0
33,6,9,0,5,2,1,1,40,11,0
19,6,10,1,10,1,4,1,42,11,0
27,6,9,0,1,2,1,1,40,11,1
39,6,9,4,6,3,1,1,50,27,0
29,6,8,0,10,2,2,1,50,35,0
44,4,3,0,12,2,1,1,84,11,1
51,0,16,5,3,5,1,1,70,11,1
37,6,13,0,1,2,1,1,55,11,1
56,6,9,0,1,2,1,1,40,11,1
19,6,7,1,4,3,1,0,15,11,0
37,6,13,1,5,1,1,1,40,11,0
18,6,10,1,1,0,1,0,15,11,0
28,6,4,0,6,2,1,1,35,11,0
40,2,13,0,3,2,1,1,60,11,1
50,4,14,0,3,2,1,1,40,11,0
31,6,9,1,9,5,1,1,60,11,0
57,4,7,4,10,3,1,1,50,11,0
40,6,13,0,1,2,1,1,50,11,1
44,6,13,1,3,5,1,1,40,11,1
40,6,10,0,3,2,1,1,60,11,0
42,0,10,1,0,3,1,0,45,11,0
41,1,10,0,6,2,0,1,35,11,0
23,6,10,5,10,5,1,1,45,11,0
41,4,9,0,12,2,1,1,99,11,0
41,4,10,1,1,0,1,1,40,11,0
29,4,11,1,12,5,1,1,75,11,0
33,6,13,1,4,5,0,0,40,11,0
43,6,9,4,1,1,1,0,46,11,0
18,6,10,1,1,0,1,0,10,11,0
67,4,10,2,10,5,1,0,33,11,0
21,6,9,1,10,0,1,1,40,11,0
36,6,8,0,5,2,1,1,48,11,0
24,6,7,1,1,0,1,0,30,11,0
44,3,9,0,6,2,1,1,40,11,0
22,1,10,1,11,0,1,1,4,11,0
60,6,4,0,11,2,1,1,15,11,0
31,4,10,0,3,2,1,1,50,11,1
74,6,8,0,9,2,1,1,11,11,0
30,6,13,1,0,5,1,1,40,11,0
29,6,7,1,11,3,1,1,40,11,0
47,6,10,0,0,4,1,0,50,11,1
71,6,11,2,4,5,1,0,20,11,0
33,6,6,0,10,2,1,1,80,9,0
56,6,9,2,5,3,1,0,30,11,0
24,4,7,1,10,3,4,0,40,11,0
37,6,13,0,1,2,1,1,40,11,1
52,6,13,0,5,2,1,1,40,13,0
56,6,9,0,4,2,1,1,48,11,0
52,6,13,4,6,5,1,1,40,11,0
56,0,16,0,11,2,1,1,56,11,0
54,6,13,0,2,2,1,1,40,11,0
43,4,13,0,0,2,1,1,60,11,0
68,6,9,2,6,5,1,0,42,11,0
38,6,13,0,4,4,1,0,40,11,0
44,3,14,0,3,2,1,1,40,11,1
23,6,13,1,7,0,1,1,50,11,0
69,6,9,2,4,5,1,0,40,11,0
52,6,9,0,1,2,1,1,60,11,1
24,6,12,0,10,2,1,1,40,11,0
45,6,13,0,3,2,1,1,40,11,1
43,6,5,0,4,2,1,1,84,11,0
59,0,13,0,0,2,1,1,40,11,1
35,6,12,0,0,2,1,1,50,11,1
43,6,13,0,3,2,1,1,20,11,1
47,6,7,0,12,2,1,1,40,11,0
48,6,9,0,9,2,0,1,40,11,0
23,0,10,1,7,5,1,1,15,11,0
51,6,9,0,6,2,1,1,40,11,1
44,6,9,0,6,2,0,1,40,11,0
24,6,13,1,4,5,1,0,40,11,0
39,2,14,4,0,5,0,1,70,11,1
19,6,10,1,9,0,1,1,20,11,0
21,6,10,1,10,0,1,0,25,11,0
49,6,9,0,0,2,1,1,48,11,1
22,6,10,1,10,0,1,1,36,11,0
59,6,9,2,5,5,0,0,40,11,0
51,6,9,0,6,2,1,1,50,11,1
38,3,13,4,3,0,1,0,38,11,0
45,6,9,0,6,2,1,1,50,11,1
56,2,10,0,12,2,1,1,60,11,0
27,3,9,0,7,2,2,1,40,11,1
21,6,10,1,0,5,1,0,38,11,0
55,4,14,4,0,5,1,1,45,11,0
31,6,10,4,4,3,1,0,20,11,0
57,4,5,0,12,2,1,1,45,9,0
26,6,14,1,3,5,0,1,40,11,0
51,6,9,0,11,2,1,1,40,11,0
35,6,9,1,10,5,1,1,40,11,0
46,6,13,0,4,2,2,1,40,30,1
38,3,13,0,7,2,1,1,48,11,0
24,6,4,1,9,5,1,1,24,25,0
38,0,14,4,0,5,1,0,50,11,1
49,6,9,4,8,3,1,0,16,16,0
51,6,10,1,11,5,1,1,30,11,0
72,6,9,2,4,3,1,0,20,11,0
60,6,4,0,11,2,1,1,50,11,1
45,6,11,0,6,2,1,1,40,11,0
21,6,6,0,12,2,1,1,30,11,0
49,6,10,0,6,2,1,1,40,11,1
46,6,13,1,0,3,0,0,40,11,0
62,1,10,0,4,2,1,1,40,11,0
51,6,13,0,0,2,1,1,50,11,1
50,6,10,0,6,2,1,1,50,11,1
18,6,9,1,10,5,1,1,20,11,0
71,6,13,4,1,5,1,0,38,11,1
30,6,9,1,9,5,1,1,22,11,0
51,6,6,2,1,3,1,0,40,11,0
36,6,11,1,2,5,1,1,40,11,1
41,0,9,4,4,3,1,0,45,11,0
38,0,10,4,2,3,1,0,10,11,0
49,6,13,0,0,2,1,1,75,11,1
42,0,13,4,3,3,1,0,40,11,0
53,6,10,0,1,2,1,1,45,11,1
21,6,10,1,4,0,1,1,10,11,0
19,6,9,1,3,5,1,0,40,11,0
43,0,13,4,3,5,1,0,40,11,0
47,4,14,0,1,2,1,1,45,11,1
30,6,9,6,7,5,1,1,40,11,1
63,4,15,0,3,2,1,1,50,11,1
53,3,9,4,4,1,1,0,35,11,0
23,6,10,0,1,2,1,1,40,11,0
28,6,9,4,4,3,1,0,40,11,0
61,6,15,0,3,2,1,1,45,1,1
60,3,11,2,4,5,4,0,40,11,0
32,6,13,0,2,2,1,1,40,11,0
47,6,9,0,6,2,1,1,56,11,1
36,6,11,0,4,4,1,0,40,11,0
24,6,9,1,9,5,1,1,40,11,0
46,6,13,0,0,2,1,1,44,11,0
59,6,6,0,11,2,1,1,40,11,0
30,6,7,0,11,2,1,1,40,11,0
30,6,13,1,3,5,1,1,60,11,0
38,6,9,0,9,2,1,1,40,11,0
57,6,9,2,1,5,1,0,30,11,0
64,2,15,0,3,2,1,1,60,11,1
48,6,14,1,3,5,1,1,60,11,0
28,6,13,0,0,2,1,1,42,11,1
46,2,9,0,1,2,1,1,45,11,1
55,2,9,4,0,3,1,1,60,11,1
44,6,12,4,0,5,1,0,40,11,0
50,6,11,0,7,2,1,1,40,11,0
58,6,9,2,0,5,1,1,55,11,1
27,1,11,1,2,3,0,1,40,11,0
52,6,14,4,3,3,1,0,40,11,0
30,6,10,0,1,2,1,1,40,11,0
49,6,6,0,11,2,1,1,99,11,1
32,4,9,0,0,2,1,1,40,11,0
44,2,13,0,1,2,1,1,60,14,1
63,6,3,0,5,2,3,1,32,9,0
60,6,13,0,3,2,1,1,40,11,1
55,6,10,0,2,2,1,1,40,11,0
77,4,8,4,11,5,1,1,12,11,0
55,6,14,0,0,2,1,1,55,11,1
51,6,9,1,6,0,1,1,35,11,0
35,6,10,0,0,2,1,1,40,11,0
33,6,13,4,1,5,1,1,40,11,0
34,6,13,0,1,2,1,1,47,11,1
52,0,13,0,7,2,1,1,48,11,1
50,6,9,4,4,5,1,0,40,11,0
48,3,16,0,3,2,1,1,45,0,1
24,6,13,1,2,5,2,1,40,11,0
44,6,12,0,10,2,1,1,40,11,0
40,6,9,4,8,3,1,0,32,11,0
61,3,10,4,6,3,1,1,40,11,0
60,6,9,0,12,2,1,1,40,11,0
47,6,10,4,6,3,1,1,40,11,1
30,1,10,0,13,2,1,1,48,11,1
44,6,9,0,10,4,0,0,38,11,1
60,6,6,0,6,2,1,1,50,11,0
44,6,9,4,9,1,1,0,40,11,0
33,6,13,6,2,3,1,0,40,11,0
38,6,9,6,8,3,0,0,40,11,0
42,6,13,0,0,4,1,0,17,11,1
45,2,13,0,0,2,0,1,45,11,1
40,6,14,0,0,2,1,1,50,11,1
40,6,10,0,0,2,1,1,40,11,1
60,6,13,0,0,2,1,1,40,11,1
40,4,9,4,10,0,1,0,40,11,0
45,6,13,1,3,5,1,0,40,11,0
51,4,14,1,0,5,1,1,20,11,1
31,1,9,1,4,0,1,1,35,11,0
19,6,7,1,5,0,1,1,40,11,0
24,3,13,1,3,5,1,1,40,11,0
51,6,5,1,10,5,0,0,40,11,0
28,4,13,0,12,2,1,1,50,11,0
31,6,12,1,4,5,1,0,40,11,0
19,6,9,1,11,0,1,1,46,11,0
39,0,14,0,3,2,0,1,56,11,0
27,6,13,0,3,4,1,0,40,11,0
39,6,9,0,4,4,1,0,40,11,1
45,6,14,4,4,3,1,0,40,11,0
21,6,11,1,0,1,1,1,40,9,0
67,6,6,0,7,2,1,1,16,11,0
28,6,5,0,6,2,1,1,40,11,0
28,6,9,1,10,5,1,0,46,11,0
48,6,10,0,6,2,1,1,40,11,1
24,0,13,1,3,5,1,1,20,11,0
23,6,9,6,4,5,1,0,40,11,0
17,6,6,1,10,0,1,0,20,11,0
21,6,9,1,4,0,1,0,40,11,0
30,6,9,0,4,2,1,1,40,11,0
53,6,9,0,1,4,1,0,40,11,0
40,6,13,0,3,2,1,1,60,11,1
39,6,7,4,10,3,1,0,40,11,0
38,6,11,0,6,2,1,1,43,11,0
33,6,12,0,6,2,1,1,45,11,0
36,6,13,4,0,3,1,0,40,11,0
53,6,13,2,4,3,1,0,52,11,0
32,6,9,1,0,5,1,0,50,11,0
52,3,10,2,2,3,1,0,40,11,0
31,6,7,6,10,5,1,1,38,2,0
35,6,8,4,7,1,1,1,40,11,0
49,4,9,4,5,3,0,0,40,11,0
28,6,12,1,4,0,1,1,40,11,0
75,2,9,0,0,2,1,1,40,11,1
43,6,12,4,0,5,0,1,40,11,0
22,2,9,1,4,3,0,0,40,11,0
43,1,9,4,4,5,0,0,40,11,0
40,3,13,0,0,2,1,1,60,11,1
29,6,10,1,11,5,1,1,40,11,0
21,6,7,0,6,2,1,1,60,11,0
44,6,11,1,3,5,0,1,40,11,0
33,3,10,0,4,2,1,1,45,11,1
38,6,13,1,1,5,1,1,48,11,1
29,6,9,1,10,5,1,0,32,11,0
34,6,9,0,6,2,1,1,55,11,1
27,2,8,0,4,2,1,1,40,11,1
20,6,9,1,6,5,1,1,40,11,0
35,0,14,1,4,5,1,1,40,11,0
59,0,10,0,0,2,1,1,40,11,1
19,4,10,1,12,0,1,0,32,11,0
27,6,6,4,5,1,1,0,40,11,0
41,6,13,0,0,2,1,1,50,11,1
35,2,12,1,12,0,1,1,50,11,0
26,6,9,0,10,0,1,0,30,11,0
32,6,13,0,0,2,1,1,55,11,1
23,6,11,1,4,5,1,1,50,11,0
21,6,9,1,10,0,1,0,30,11,0
58,6,9,0,0,2,1,1,24,12,0
58,6,9,2,8,5,1,0,28,11,0
19,4,9,1,1,0,1,1,20,11,0
29,6,10,4,9,3,1,0,36,11,0
25,1,12,4,4,5,1,0,40,11,0
29,6,12,1,3,5,1,1,40,3,0
18,6,7,1,1,0,1,0,12,11,0
23,6,10,1,10,0,1,1,35,11,0
52,6,10,0,1,0,1,0,40,11,0
23,0,13,1,4,5,1,0,12,11,0
18,6,9,1,1,0,1,0,20,11,0
39,6,13,0,6,2,1,1,55,11,1
34,4,5,0,6,2,3,1,40,25,0
39,6,10,4,1,3,1,0,40,11,0
30,6,11,0,5,2,1,1,40,11,0
50,6,10,4,4,3,1,0,38,11,0
32,6,9,1,4,3,1,1,40,11,0
29,6,6,1,10,0,1,0,38,9,0
29,6,9,4,10,5,1,0,30,11,0
31,4,9,4,10,3,1,0,40,11,0
25,6,3,5,9,1,1,1,40,9,0
30,0,10,1,3,5,1,0,40,11,0
56,3,6,2,10,3,1,0,25,11,0
42,6,10,0,6,2,1,1,40,11,1
52,6,10,4,10,3,1,0,50,11,0
37,6,14,0,0,2,1,1,55,11,1
27,6,10,1,10,0,1,1,20,11,0
19,6,9,1,10,0,1,0,24,11,0
37,0,9,0,7,2,1,1,40,11,0
46,6,9,0,6,2,1,1,50,11,1
33,6,9,1,10,5,0,1,40,37,0
40,6,10,4,6,3,1,1,40,11,1
44,6,13,0,2,2,1,1,40,11,1
34,0,13,1,3,5,1,0,48,11,1
60,6,10,5,4,3,0,0,40,11,0
48,6,10,0,11,2,1,1,40,11,0
39,6,7,0,10,2,3,1,40,25,0
24,6,5,1,1,0,1,1,48,11,0
28,6,9,0,6,2,1,1,40,11,1
33,6,9,0,6,2,0,1,46,11,1
28,6,9,1,1,1,0,1,40,11,0
34,6,12,0,3,4,1,0,45,11,1
25,6,7,0,6,2,3,1,40,11,0
28,6,8,1,6,5,1,1,40,11,0
23,6,11,0,6,2,1,1,40,11,0
25,3,10,1,4,0,1,0,40,11,0
19,6,9,1,1,0,1,1,15,11,0
48,6,13,1,3,5,1,1,40,11,0
60,6,14,4,1,5,1,1,50,11,0
26,6,7,1,11,5,0,1,40,11,0
38,1,9,4,6,3,1,1,40,11,0
53,6,10,6,10,0,1,0,39,11,0
30,6,9,0,6,2,1,1,40,11,0
53,2,10,0,0,4,0,0,30,11,0
41,2,13,0,0,2,1,1,99,11,1
42,6,9,1,6,5,1,1,50,11,0
22,6,13,1,10,0,1,0,20,11,0
27,0,13,1,3,5,0,0,60,11,0
44,6,15,1,3,5,0,0,40,11,0
58,6,9,4,4,3,1,0,45,11,0
28,6,16,1,3,0,1,1,30,11,0
48,6,10,0,5,2,1,1,40,11,0
41,4,10,0,6,2,1,1,40,11,0
50,3,14,0,3,2,1,1,40,11,0
46,6,9,0,6,2,1,1,40,11,0
35,6,10,0,1,4,1,0,40,11,1
24,6,10,1,10,3,1,0,20,11,0
56,3,14,0,3,2,1,1,40,11,0
42,6,13,1,4,0,1,0,35,11,0
27,6,7,6,1,5,1,1,40,11,0
35,6,11,0,4,2,1,1,36,11,0
49,6,9,1,10,0,1,0,40,0,0
39,6,10,0,6,2,1,1,50,11,0
28,6,11,1,10,5,1,1,40,11,0
45,4,9,0,0,2,1,1,50,11,0
66,6,9,2,1,5,1,0,16,11,0
19,6,10,1,6,0,1,0,40,11,0
18,6,10,1,8,0,1,0,15,11,0
47,6,13,0,3,2,0,1,45,11,1
48,6,11,4,2,3,1,0,41,11,0
49,3,14,4,3,3,1,0,32,11,1
50,2,14,0,1,2,1,1,40,11,1
47,4,15,0,3,2,1,1,42,11,1
30,6,13,0,3,2,1,1,40,11,0
44,4,10,1,6,5,1,1,20,11,0
47,6,9,0,11,2,1,1,40,11,1
52,6,9,0,9,2,0,1,40,11,1
32,6,9,4,6,3,1,1,99,11,0
39,4,10,0,6,2,1,1,40,11,1
47,6,13,0,0,2,1,1,45,24,1
42,6,9,0,10,2,1,1,40,11,0
33,6,14,0,2,4,1,0,15,11,0
29,6,9,4,4,3,1,0,40,11,0
40,6,13,0,0,2,1,1,40,11,1
42,3,14,0,7,2,1,1,35,11,1
28,6,10,0,5,2,1,1,40,11,1
19,6,9,1,10,0,1,0,40,11,0
30,6,10,1,5,3,2,1,40,29,0
71,6,9,2,3,5,1,0,40,11,0
53,1,9,0,11,2,1,1,40,11,1
64,6,3,0,5,2,1,1,40,11,0
44,3,14,4,3,3,1,0,50,11,0
72,6,10,2,4,3,0,0,20,11,0
64,4,4,0,6,2,1,1,70,11,0
51,6,9,0,11,2,1,1,40,11,0
51,4,10,0,1,2,1,1,40,11,1
55,6,9,0,1,2,1,1,35,11,0
34,6,13,0,3,2,1,1,45,11,1
36,6,10,1,6,5,1,1,40,11,0
20,6,10,1,1,0,1,1,35,11,0
25,6,9,1,1,0,1,0,25,11,0
40,6,9,0,11,2,1,1,50,11,0
24,6,9,0,9,2,1,1,50,11,0
39,6,9,1,2,5,0,1,35,11,0
56,6,14,0,3,2,1,1,40,11,1
25,6,13,1,0,5,1,0,60,11,0
38,2,10,4,0,5,1,1,45,11,0
22,6,10,1,9,5,1,1,40,11,0
29,6,12,0,6,2,1,1,43,11,0
25,6,8,1,10,0,0,1,40,11,0
36,6,10,1,11,5,1,1,50,2,0
50,4,9,4,0,5,1,0,60,11,1
22,6,9,0,11,2,1,1,40,11,0
19,6,6,1,12,1,1,1,40,11,0
20,6,10,1,1,0,1,0,12,11,0
54,6,14,0,3,2,0,1,40,11,1
28,6,12,0,5,2,1,1,40,11,0
59,6,13,0,12,2,1,1,40,11,1
52,6,5,0,12,2,1,1,60,11,1
39,6,9,0,7,4,1,0,15,11,1
22,6,9,0,5,2,1,1,45,11,0
57,6,14,0,0,2,1,1,45,11,1
18,6,7,1,10,0,1,1,40,11,0
31,3,10,0,4,4,4,0,40,11,1
25,6,13,1,3,5,1,1,45,11,0
37,6,8,4,5,3,1,0,40,11,0
26,6,2,1,9,5,1,1,55,9,0
32,6,9,1,6,0,1,1,40,11,0
53,0,4,5,10,3,1,0,45,36,0
49,2,16,0,3,2,1,1,50,11,1
65,2,9,4,1,5,1,0,40,11,0
52,6,13,4,0,5,1,1,40,9,0
30,3,9,0,6,2,1,1,40,11,0
40,6,11,1,11,5,1,1,32,11,0
28,6,12,1,5,5,1,1,40,11,0
28,6,9,4,6,5,1,1,40,11,0
45,4,15,0,3,2,1,1,50,11,1
40,3,15,0,0,2,1,1,50,11,1
42,6,12,0,1,2,1,1,45,11,0
77,3,10,0,7,2,1,1,20,11,0
64,6,11,0,1,2,2,1,40,30,0
43,6,10,0,0,2,0,1,40,11,1
30,6,14,1,3,5,1,1,40,13,0
43,3,10,0,12,2,1,1,40,11,0
40,6,10,1,5,5,0,1,48,11,0
31,6,9,0,1,2,1,1,55,11,1
25,6,4,4,6,0,1,1,45,11,0
19,6,9,1,2,5,0,1,40,11,0
41,2,9,0,0,2,2,1,70,18,1
51,6,6,4,4,1,1,0,30,11,0
31,4,6,0,6,2,1,1,35,11,0
35,6,9,1,5,3,1,0,40,11,0
52,6,13,0,1,2,1,1,40,11,1
41,0,10,1,4,3,0,0,40,11,0
27,6,9,1,9,5,0,1,60,11,0
40,6,9,0,6,2,1,1,40,11,0
38,6,9,0,4,2,1,1,40,11,1
27,6,9,4,6,5,1,1,40,11,0
25,6,13,1,1,0,1,1,40,11,1
20,6,9,1,1,0,1,0,20,11,0
17,6,9,1,10,0,1,0,40,11,0
31,3,13,1,7,5,1,1,40,11,0
65,4,15,0,0,2,1,1,10,11,1
62,0,16,4,3,5,1,1,50,11,0
39,6,14,1,3,5,1,1,45,11,1
36,6,10,0,1,2,1,1,40,11,0
59,6,9,0,6,2,1,1,40,11,0
23,6,11,1,4,0,1,0,40,39,0
32,4,10,1,6,5,1,1,50,11,1
22,6,9,1,6,5,0,1,40,11,0
28,6,10,0,4,2,1,1,50,11,1
19,6,9,1,6,0,1,1,40,11,0
54,0,15,0,3,2,1,1,40,11,1
36,2,10,0,1,4,1,0,15,11,1
50,6,9,4,6,1,1,1,40,11,0
17,6,7,1,0,0,1,0,20,11,0
53,6,13,0,1,2,2,1,48,32,1
41,4,11,0,1,2,1,1,55,11,0
26,6,6,0,9,2,1,1,40,11,0
59,1,10,0,4,2,1,1,43,11,0
17,6,7,1,11,5,1,1,40,11,0
30,6,10,0,4,4,1,0,40,11,1
33,6,9,0,5,2,1,1,55,11,0
40,6,10,6,2,0,1,0,32,11,0
48,6,11,4,3,5,1,1,50,11,0
47,6,13,5,4,5,1,0,40,11,0
38,6,9,4,5,5,1,1,40,11,0
30,4,14,0,3,4,1,0,60,11,1
47,6,9,6,6,1,1,0,40,11,0
41,6,9,0,7,2,1,1,40,11,0
20,6,9,1,4,1,1,0,40,11,0
29,6,10,1,4,5,1,0,40,25,0
36,4,9,0,0,2,1,1,38,11,0
18,6,10,1,10,0,1,0,40,11,0
35,6,9,0,9,2,1,1,48,11,1
41,6,9,1,10,3,1,0,40,2,0
23,6,9,1,5,0,1,1,40,11,0
39,4,12,0,6,2,1,1,35,11,1
46,6,10,0,4,2,1,1,40,11,0
45,6,12,4,3,3,1,0,43,11,0
53,6,4,0,6,2,1,1,40,11,0
54,3,9,4,10,5,1,0,30,11,0
48,4,10,4,11,5,1,1,40,11,0
32,4,13,1,6,5,1,0,35,11,0
31,6,10,4,0,3,1,0,60,11,0
43,6,14,1,3,5,1,1,40,11,1
43,6,9,0,1,2,1,1,60,11,1
28,6,9,4,6,3,1,1,50,11,0
46,6,12,6,0,3,1,0,40,11,0
34,6,9,0,9,2,1,1,40,11,0
25,6,13,1,3,5,1,1,35,11,0
23,1,10,1,4,3,1,0,15,11,0
32,6,13,1,0,5,1,0,45,11,0
37,1,9,4,9,3,1,1,40,11,0
36,6,9,4,10,5,1,0,20,11,0
27,6,10,1,0,5,0,0,40,11,0
29,6,10,6,4,5,1,1,40,11,0
42,6,10,0,5,2,1,1,40,11,0
24,3,13,1,3,5,1,0,40,11,0
22,6,7,1,12,0,1,0,38,11,0
47,6,16,0,1,2,1,1,60,11,0
43,6,10,1,10,5,1,0,40,11,0
56,4,13,0,10,2,1,1,40,11,0
54,6,9,0,1,2,1,1,50,0,1
50,6,9,4,5,3,1,1,40,11,0
29,6,9,0,6,2,1,1,45,11,1
32,4,10,0,12,2,1,1,65,11,0
37,6,9,0,6,2,1,1,44,11,0
30,6,13,1,10,5,1,1,40,11,0
30,6,13,0,3,4,1,0,40,11,1
39,6,9,0,6,2,1,1,40,11,0
23,6,9,4,4,5,1,0,40,11,0
32,6,9,0,6,2,1,1,40,11,0
37,3,14,0,0,2,1,1,40,11,1
20,6,9,1,12,1,1,1,40,11,0
33,6,10,4,4,3,1,0,50,11,0
42,6,9,0,11,2,1,1,99,11,0
56,1,13,1,4,5,1,0,60,11,0
40,6,16,0,3,2,1,1,55,11,0
38,0,6,6,4,3,0,0,40,11,0
49,6,10,0,3,2,1,1,30,11,0
18,6,10,1,10,0,1,1,20,24,0
42,6,10,0,4,2,0,1,40,11,1
25,3,10,4,7,5,1,0,40,11,0
38,6,10,0,2,4,1,0,40,11,1
26,6,13,1,5,5,0,0,40,11,0
26,6,13,0,3,2,1,1,90,11,1
33,6,9,1,11,5,1,1,61,11,0
25,3,10,1,7,1,0,1,40,17,0
18,6,9,1,5,0,0,1,40,11,0
59,6,9,0,5,2,1,1,40,11,0
69,4,10,0,1,2,1,1,45,11,1
22,3,13,1,3,5,1,0,40,11,0
40,6,7,0,9,2,1,1,40,11,0
40,4,10,0,6,2,1,1,40,11,0
33,2,10,0,6,2,1,1,40,11,0
51,2,6,0,12,2,1,1,60,11,1
59,3,9,6,4,3,1,0,35,11,0
20,6,9,1,6,0,1,1,40,11,0
37,6,12,1,2,5,1,1,46,11,0
51,6,9,0,0,2,1,1,40,24,1
24,6,13,1,1,5,1,0,25,11,0
59,6,6,0,9,2,1,1,40,11,0
21,6,9,1,5,0,1,0,35,11,0
45,6,3,0,6,2,3,1,40,9,0
25,6,10,1,1,3,1,0,25,27,0
29,6,7,1,5,0,1,1,42,11,0
22,6,12,1,4,1,1,0,40,11,0
72,6,14,4,3,5,1,1,60,12,1
39,3,11,0,7,2,1,1,40,11,1
36,6,9,0,6,2,1,1,40,11,1
65,6,11,5,6,5,1,1,20,11,0
63,6,9,4,1,5,1,0,30,11,0
58,6,10,6,4,5,1,0,40,11,0
27,6,11,6,4,0,1,0,40,11,0
58,6,6,6,7,5,1,0,40,11,0
52,6,10,0,6,2,1,1,40,11,0
37,6,10,0,6,2,1,1,40,11,1
29,6,11,6,4,3,1,0,40,11,0
30,6,11,1,6,5,1,0,40,11,0
32,6,9,0,6,2,1,1,40,11,0
47,6,9,0,9,2,1,1,40,11,1
50,6,9,4,5,5,1,0,40,11,0
39,6,13,0,9,4,2,0,37,30,0
57,6,9,0,6,2,1,1,40,11,0
40,6,9,1,4,0,1,0,50,11,0
27,1,10,4,4,1,0,0,50,11,0
28,6,10,1,10,5,1,1,37,11,0
49,6,13,0,0,4,1,0,35,11,1
33,6,9,4,6,5,1,1,45,11,0
46,4,10,6,0,3,1,0,60,11,0
50,3,10,0,0,2,4,1,50,11,1
43,4,14,0,1,2,1,1,60,11,0
26,6,10,1,10,3,1,0,40,11,0
33,6,10,0,5,2,1,1,50,11,0
50,6,10,0,6,2,1,1,40,11,0
38,6,2,4,12,3,1,1,40,34,0
28,6,13,0,0,2,1,1,50,11,0
21,6,10,1,10,0,1,1,40,11,0
38,6,13,4,1,3,1,1,45,11,1
17,6,6,1,1,0,1,0,10,11,0
19,6,9,1,10,0,0,0,40,11,0
45,4,15,0,3,2,1,1,38,11,1
27,6,7,1,3,5,2,0,50,11,0
45,6,8,4,12,5,0,1,40,11,0
46,6,10,4,10,3,1,0,40,11,0
57,4,10,0,6,2,1,1,40,11,0
39,6,9,1,6,5,1,1,40,36,0
34,6,13,0,3,4,1,0,40,11,1
26,6,6,1,6,1,1,1,24,28,0
44,6,9,4,3,5,1,1,40,11,1
38,3,10,1,7,3,0,0,40,11,0
49,6,11,4,3,3,0,0,40,11,0
41,3,9,6,4,3,1,0,40,11,0
52,1,9,1,5,5,1,0,40,11,0
30,6,5,0,12,2,1,1,40,11,0
72,0,4,2,10,3,0,0,40,11,0
48,6,13,0,3,2,2,1,42,11,1
32,6,11,0,6,2,1,1,50,11,1
22,6,13,1,3,5,1,1,50,11,0
24,6,10,1,9,5,1,0,35,11,0
24,6,10,4,10,5,1,0,36,11,0
55,6,5,0,11,4,1,0,48,11,0
48,1,9,0,4,2,1,1,40,11,0
42,3,9,4,0,3,1,1,40,11,0
34,6,14,0,10,2,1,1,30,11,0
40,6,9,0,0,2,1,1,42,11,0
